n_trial,n_valid,false_starts,lapses,lapse_rate,mean_rt,median_rt,sd_rt,mean_speed,slowest10_rt,sub,ses_num
14,12,2,0,0.0,207.08333333333334,218.0,39.05115138177649,5.090003069714311,241.0,sub-9036,1
12,10,2,0,0.0,210.4,212.5,29.318935860634507,4.843051353764368,240.4,sub-9036,2
10,10,0,0,0.0,246.0,234.5,28.61235164516658,4.113841106496806,279.7,sub-9037,1
11,11,0,0,0.0,252.9090909090909,248.0,37.449845247889996,4.032558201890432,303.0,sub-9037,2
9,9,0,0,0.0,277.1111111111111,248.0,78.09680602374922,3.7986274957846575,344.0,sub-9038,1
9,9,0,0,0.0,259.0,243.0,34.007352146263905,3.9128489324306437,302.6,sub-9038,2
10,10,0,0,0.0,268.9,224.5,86.41174045746845,4.03008933203902,386.7,sub-9039,1
9,8,0,1,0.1111111111111111,208.875,194.0,40.364190282264516,4.9340647704196625,268.0,sub-9039,2
9,9,0,0,0.0,258.22222222222223,235.0,57.699171956315325,4.032915224440562,321.0,sub-9040,1
12,10,1,1,0.08333333333333333,262.0,239.0,60.28266749240614,3.97453155217232,359.0,sub-9040,2
12,12,0,0,0.0,258.5,225.5,81.10767254369061,4.157286869074344,389.1,sub-9041,1
10,10,0,0,0.0,223.7,215.5,46.66202357854238,4.609955657482087,255.59999999999997,sub-9041,2
11,11,0,0,0.0,228.45454545454547,207.0,60.52993249023765,4.596831784432864,307.0,sub-9042,1
13,13,0,0,0.0,205.46153846153845,200.0,25.2705869362499,4.932986671720204,238.0,sub-9042,2
10,10,0,0,0.0,187.0,182.0,32.59515983155236,5.483404522437239,219.0,sub-9044,1
10,10,0,0,0.0,178.9,175.5,21.38769116415639,5.650662455343608,194.39999999999998,sub-9044,2
10,8,0,2,0.2,271.125,235.0,78.4536942588247,3.883887775878031,355.4,sub-9045,1
11,10,0,1,0.09090909090909091,257.5,261.0,32.21542073810822,3.9370690005340876,275.7,sub-9045,2
9,9,0,0,0.0,233.44444444444446,223.0,37.5003703685414,4.371637507976018,280.40000000000003,sub-9046,1
11,7,2,2,0.18181818181818182,246.42857142857142,248.0,46.378361128357916,4.182361359340265,295.8,sub-9046,2
10,10,0,0,0.0,222.6,205.5,42.53939350766534,4.632191374486612,275.0,sub-9047,1
10,10,0,0,0.0,227.2,226.0,30.27209936558745,4.474271639559892,265.0,sub-9047,2
11,7,1,3,0.2727272727272727,220.85714285714286,221.0,41.058610836334005,4.65816316199948,269.8,sub-9048,1
13,11,1,1,0.07692307692307693,218.36363636363637,197.0,72.38960246785823,4.847008820800298,225.0,sub-9048,2
11,11,0,0,0.0,225.1818181818182,222.0,38.56376066158015,4.534679045883833,243.0,sub-9049,1
10,9,0,1,0.1,221.33333333333334,221.0,17.414074767267998,4.542513562841906,247.2,sub-9049,2
11,11,0,0,0.0,232.8181818181818,219.0,61.27775808858902,4.490231613303333,273.0,sub-9050,1
9,9,0,0,0.0,251.77777777777777,233.0,63.26685107103439,4.162142676911676,315.20000000000005,sub-9050,2
10,10,0,0,0.0,266.7,253.0,41.2069303771964,3.825920609861323,321.4,sub-9053,1
9,9,0,0,0.0,284.8888888888889,282.0,54.78696114141677,3.6113573789978526,327.40000000000003,sub-9053,2
10,10,0,0,0.0,247.7,250.0,25.421119828468086,4.076800383652958,275.3,sub-9054,1
11,9,1,1,0.09090909090909091,245.77777777777777,227.0,63.815706878827605,4.234564306232798,284.0,sub-9054,2
9,9,0,0,0.0,311.3333333333333,287.0,74.55702515524611,3.3525536976534203,397.6,sub-9055,1
12,10,2,0,0.0,295.5,251.5,90.925182919194,3.627282544534899,406.99999999999994,sub-9055,2
9,9,0,0,0.0,217.33333333333334,216.0,21.289668856043768,4.641119690191758,239.2,sub-9056,1
10,10,0,0,0.0,261.5,245.0,54.963118947567416,3.9566326166093986,316.59999999999997,sub-9056,2
8,8,0,0,0.0,353.0,357.5,76.74819681455529,2.960606166225532,433.6,sub-9057,1
10,10,0,0,0.0,245.5,233.0,28.683134804658682,4.120658568384314,286.8,sub-9057,2
10,10,0,0,0.0,253.7,245.5,31.055684754253218,3.9909520864275385,302.8,sub-9058,1
9,9,0,0,0.0,247.77777777777777,251.0,32.437546831479786,4.103762070221856,280.2,sub-9058,2
8,8,0,0,0.0,280.0,259.5,74.46955274281083,3.7735504965361626,379.09999999999997,sub-9059,1
9,9,0,0,0.0,318.8888888888889,315.0,30.370398599806208,3.1614031289559983,357.0,sub-9059,2
10,10,0,0,0.0,269.3,259.5,79.76082302038319,3.9488966079188117,311.5999999999999,sub-9061,1
9,9,0,0,0.0,302.22222222222223,307.0,46.668452346788236,3.3798226095140693,359.4,sub-9061,2
10,10,0,0,0.0,317.0,299.0,53.034579914115156,3.229817414969692,377.79999999999995,sub-9062,1
12,12,0,0,0.0,230.75,213.5,49.0512255430252,4.497799397457523,291.6,sub-9062,2
13,13,0,0,0.0,240.6153846153846,235.0,51.51300557713308,4.2987613027082645,268.0,sub-9063,1
11,11,0,0,0.0,279.72727272727275,255.0,54.35639963995207,3.681050326693199,336.0,sub-9063,2
10,10,0,0,0.0,259.9,256.0,19.655081333391173,3.867418932691959,279.4,sub-9064,1
11,11,0,0,0.0,272.72727272727275,273.0,38.31472539139725,3.7223754367419373,281.0,sub-9064,2
11,11,0,0,0.0,203.72727272727272,198.0,23.074188649185086,4.961657517667977,238.0,sub-9065,1
9,9,0,0,0.0,209.55555555555554,198.0,34.61614908937413,4.8634369216178195,240.8,sub-9065,2
9,9,0,0,0.0,261.8888888888889,261.0,63.254336698056605,4.0221479292839994,341.4,sub-9066,1
11,11,0,0,0.0,246.27272727272728,246.0,53.1847551636574,4.242671028959418,316.0,sub-9066,2
12,12,0,0,0.0,256.75,237.5,54.31411167710218,4.0116681205269265,297.5,sub-9067,1
10,10,0,0,0.0,259.7,263.5,43.512578002738984,3.953722319856812,319.2,sub-9067,2
10,10,0,0,0.0,283.3,292.0,40.35137337604921,3.600594538236146,329.5,sub-9068,1
10,10,0,0,0.0,260.6,246.0,57.12403658317184,3.968860395791019,324.4,sub-9068,2
11,10,1,0,0.0,239.8,218.0,62.2982075718609,4.385903121300183,300.99999999999994,sub-9069,1
11,11,0,0,0.0,232.8181818181818,204.0,58.68699716601316,4.512607957295127,331.0,sub-9069,2
10,10,0,0,0.0,280.9,285.0,42.53221001651441,3.640048646913564,329.6,sub-9070,1
8,7,0,1,0.125,286.7142857142857,267.0,90.61404285156226,3.7691923099580475,381.6,sub-9070,2
9,9,0,0,0.0,257.55555555555554,245.0,30.166666666666664,3.923787758206225,289.6,sub-9071,1
10,10,0,0,0.0,245.1,233.5,49.66208032515575,4.196782626531686,275.99999999999994,sub-9071,2
11,11,0,0,0.0,246.63636363636363,245.0,30.578661603388486,4.1104729356709875,296.0,sub-9072,1
10,9,1,0,0.0,228.88888888888889,238.0,18.79125091927387,4.397047128494777,244.4,sub-9072,2
10,10,0,0,0.0,247.7,244.0,33.26676686691657,4.101469336705902,287.3,sub-9073,1
9,9,0,0,0.0,233.44444444444446,235.0,17.868345692250802,4.3068329970462464,251.4,sub-9073,2
10,10,0,0,0.0,205.8,189.0,35.181434497946974,4.968663759539204,249.89999999999998,sub-9074,1
11,11,0,0,0.0,192.8181818181818,179.0,40.7990641603902,5.337213938923401,220.0,sub-9074,2
10,8,0,2,0.2,237.125,218.5,62.50814232676298,4.40903731908341,289.2,sub-9075,1
10,9,1,0,0.0,230.66666666666666,203.0,67.11743439673481,4.561082645647161,281.0,sub-9075,2
11,11,0,0,0.0,231.0909090909091,233.0,24.304133580337915,4.372405314734957,250.0,sub-9076,1
10,10,0,0,0.0,234.9,227.0,36.201442574080446,4.341049558949037,274.9,sub-9076,2
11,11,0,0,0.0,267.90909090909093,255.0,52.76259005290499,3.8398725262456495,310.0,sub-9077,1
11,11,0,0,0.0,275.0,246.0,70.41448714575715,3.8388182261278234,362.0,sub-9077,2
10,10,0,0,0.0,253.0,252.5,23.20440571194282,3.984126087153851,277.9,sub-9078,1
10,10,0,0,0.0,243.2,238.5,21.663076625652437,4.140985915409585,277.1,sub-9078,2
10,10,0,0,0.0,237.5,232.5,27.46007202385958,4.252643741366156,249.79999999999998,sub-9079,1
9,9,0,0,0.0,299.0,312.0,35.57738045444043,3.3907203922251536,322.8,sub-9079,2
12,12,0,0,0.0,297.3333333333333,286.0,47.58787724416861,3.4381739473480155,367.5,sub-9080,1
10,10,0,0,0.0,273.4,255.5,57.77581193236876,3.772581982185841,310.49999999999994,sub-9080,2
10,10,0,0,0.0,224.6,221.0,32.4899984610649,4.529931067926248,252.2,sub-9081,1
11,11,0,0,0.0,206.72727272727272,186.0,61.03456546759534,5.072231948105338,214.0,sub-9081,2
11,11,0,0,0.0,290.90909090909093,255.0,83.34681103132206,3.6846696286667555,392.0,sub-9082,1
11,11,0,0,0.0,252.8181818181818,228.0,62.406439061715716,4.153401235688992,357.0,sub-9082,2
11,11,0,0,0.0,243.45454545454547,240.0,26.189171947061006,4.146952579574383,269.0,sub-9083,1
10,10,0,0,0.0,278.9,274.0,58.62583806555679,3.7044325191900818,314.99999999999994,sub-9083,2
10,10,0,0,0.0,228.9,212.0,46.560474415299694,4.504975727391955,298.4,sub-9084,1
9,9,0,0,0.0,219.88888888888889,213.0,36.150534036319726,4.645491199477276,277.0,sub-9084,2
10,10,0,0,0.0,250.7,247.5,42.528552500382354,4.0866507107763805,320.3,sub-9085,1
9,9,0,0,0.0,241.0,231.0,43.485629810317796,4.260418519018336,286.40000000000003,sub-9085,2
11,9,1,1,0.09090909090909091,279.77777777777777,241.0,73.20822661726238,3.791199421978401,370.8,sub-9086,1
12,12,0,0,0.0,302.6666666666667,284.5,64.95359648987649,3.4374569793560514,400.3,sub-9086,2
10,10,0,0,0.0,214.5,190.0,63.029534523286955,4.911783285176306,271.09999999999997,sub-9087,1
9,9,0,0,0.0,194.44444444444446,196.0,12.400716825158849,5.161937560561436,207.6,sub-9087,2
8,8,0,0,0.0,231.625,224.5,36.877935718490846,4.409549379278522,276.5,sub-9088,1
10,9,1,0,0.0,236.0,213.0,64.52131430775415,4.452760978317873,293.6,sub-9088,2
11,8,2,1,0.09090909090909091,231.75,199.5,93.76985504033647,4.6802474716849085,287.99999999999994,sub-9089,1
10,10,0,0,0.0,244.2,225.5,45.85920481938896,4.19260115493126,283.2,sub-9089,2
9,9,0,0,0.0,264.44444444444446,238.0,84.40247495054737,4.019119552036443,309.6,sub-9090,1
9,9,0,0,0.0,226.66666666666666,230.0,26.15339366124404,4.467601078707688,247.4,sub-9090,2
10,10,0,0,0.0,266.9,246.5,52.27587078821994,3.869326275195759,333.7,sub-9091,1
11,11,0,0,0.0,230.8181818181818,215.0,44.33467758271889,4.442434639947819,251.0,sub-9091,2
10,10,0,0,0.0,286.6,256.5,74.61784117905195,3.662644021683866,406.7,sub-9092,1
10,10,0,0,0.0,265.3,251.5,50.21077794878528,3.8824613470657248,317.2,sub-9092,2
8,8,0,0,0.0,241.0,246.0,24.73285842182997,4.18937213041062,269.0,sub-9093,1
10,10,0,0,0.0,230.9,217.5,41.61316565169676,4.439803793279873,275.9,sub-9093,2
11,9,1,1,0.09090909090909091,269.77777777777777,261.0,41.927848077911705,3.780200366047898,309.2,sub-9094,1
11,10,1,0,0.0,305.6,270.0,80.55115696803422,3.4468901860529457,437.09999999999997,sub-9094,2
9,7,0,2,0.2222222222222222,278.7142857142857,284.0,17.997354302918023,3.601139652773258,296.6,sub-9095,1
9,9,0,0,0.0,265.1111111111111,270.0,28.90261426084345,3.814683018640812,295.2,sub-9096,1
11,11,0,0,0.0,307.90909090909093,294.0,78.67204655461119,3.4085860432233264,456.0,sub-9096,2
10,10,0,0,0.0,263.2,257.5,32.23110988539558,3.847142498126691,289.9,sub-9098,1
10,10,0,0,0.0,257.3,246.5,35.820695445820455,3.95087233730087,297.2,sub-9098,2
