n_trial,n_valid,false_starts,lapses,lapse_rate,mean_rt,median_rt,sd_rt,mean_speed,slowest10_rt,sub,ses_num
14,14,0,0,0.0,347.42857142857144,328.5,43.68896055899333,2.9160834180232387,419.20000000000005,sub-9020,1
14,14,0,0,0.0,280.35714285714283,260.5,51.711637051957716,3.6612950944817393,365.40000000000003,sub-9020,2
14,14,0,0,0.0,205.0,196.5,26.370146290542557,4.949641626608184,238.50000000000003,sub-9022,1
16,14,1,1,0.0625,231.07142857142858,213.0,53.19986160438084,4.494968500778554,270.7,sub-9022,2
14,14,0,0,0.0,241.14285714285714,217.5,54.407093913678835,4.314145258794066,305.40000000000003,sub-9023,1
15,15,0,0,0.0,236.33333333333334,231.0,30.846779564872076,4.296333845048935,278.59999999999997,sub-9023,2
18,17,0,1,0.05555555555555555,262.8235294117647,258.0,46.83112652675255,3.906747730609571,305.40000000000003,sub-9025,1
16,16,0,0,0.0,249.0,235.5,46.815951697400465,4.134232955273034,302.0,sub-9025,2
16,16,0,0,0.0,234.4375,219.0,43.10602239440177,4.37173020306986,290.0,sub-9026,1
13,11,0,2,0.15384615384615385,221.27272727272728,230.0,24.183014324483658,4.573907029889981,243.0,sub-9026,2
14,14,0,0,0.0,207.5,202.5,32.59719195079421,4.921759364731398,247.90000000000003,sub-9028,1
14,14,0,0,0.0,288.35714285714283,259.5,73.65575557735004,3.6428894163267116,401.20000000000005,sub-9028,2
13,13,0,0,0.0,310.2307692307692,309.0,50.69377648547181,3.299114095239116,371.8,sub-9029,1
15,15,0,0,0.0,287.8666666666667,273.0,45.53313811573574,3.5511653190701855,350.2,sub-9029,2
15,15,0,0,0.0,277.46666666666664,269.0,37.54781079155075,3.660774862189733,322.4,sub-9032,1
13,13,0,0,0.0,263.61538461538464,264.0,38.97122541384105,3.8628730831085156,303.40000000000003,sub-9032,2
14,13,0,1,0.07142857142857142,229.84615384615384,215.0,64.42546876539608,4.570744009009813,266.40000000000003,sub-9033,1
16,15,1,0,0.0,218.33333333333334,201.0,45.20851163010704,4.713947009930584,256.2,sub-9033,2
12,12,0,0,0.0,229.75,236.0,16.08005540469876,4.372905546222685,246.5,sub-9034,1
13,13,0,0,0.0,227.92307692307693,225.0,35.25965952393173,4.481002676222107,282.40000000000003,sub-9034,2
17,16,0,1,0.058823529411764705,247.3125,229.5,60.64510834903889,4.241355066421368,322.5,sub-9035,1
15,15,0,0,0.0,225.06666666666666,218.0,30.844000728705428,4.511369108042527,252.0,sub-9035,2
19,16,3,0,0.0,212.25,218.0,36.55954047851258,4.9258392205032315,247.5,sub-9036,1
20,17,3,0,0.0,212.2941176470588,212.0,27.47445337464049,4.788755282964486,247.0,sub-9036,2
16,16,0,0,0.0,245.9375,234.5,31.663793729326454,4.127896117318883,286.5,sub-9037,1
17,17,0,0,0.0,252.11764705882354,248.0,39.16133672536788,4.0569475239413855,304.6,sub-9037,2
14,14,0,0,0.0,264.7857142857143,247.0,64.44935826072887,3.9206835009717937,302.8,sub-9038,1
14,14,0,0,0.0,268.7142857142857,251.5,36.47639610114289,3.7804959763651667,326.90000000000003,sub-9038,2
16,16,0,0,0.0,269.9375,229.0,79.24516283870791,3.99058426518059,368.0,sub-9039,1
15,12,2,1,0.06666666666666667,226.66666666666666,227.0,46.32755577669109,4.579816255671225,268.0,sub-9039,2
14,14,0,0,0.0,263.14285714285717,240.5,62.484283738278656,3.9721757257809545,351.00000000000006,sub-9040,1
16,14,1,1,0.0625,270.14285714285717,244.0,66.00682615382367,3.8752591969887424,371.0,sub-9040,2
16,16,0,0,0.0,259.9375,231.0,71.57790045351521,4.08002676216128,373.5,sub-9041,1
15,14,1,0,0.0,243.28571428571428,217.0,78.22986698130126,4.390120557661376,327.30000000000007,sub-9041,2
15,15,0,0,0.0,236.46666666666667,207.0,72.84412582128134,4.510755166564693,347.79999999999995,sub-9042,1
18,18,0,0,0.0,201.72222222222223,197.0,24.436726351359788,5.023752600634268,233.0,sub-9042,2
14,14,0,0,0.0,186.64285714285714,186.0,27.376596245297225,5.45687789151066,212.60000000000002,sub-9044,1
13,13,0,0,0.0,176.46153846153845,171.0,19.155570924300257,5.71803782204589,188.0,sub-9044,2
15,13,0,2,0.13333333333333333,265.7692307692308,243.0,62.63805265990986,3.8990137253826864,313.0,sub-9045,1
16,15,0,1,0.0625,267.4,262.0,35.75671765057382,3.8012115803917483,317.4,sub-9045,2
13,11,2,0,0.0,232.45454545454547,223.0,33.90977332971613,4.375779473395983,273.0,sub-9046,1
16,12,2,2,0.125,242.75,235.5,39.9320445484348,4.218163155758391,291.6,sub-9046,2
15,14,1,0,0.0,224.14285714285714,215.0,39.59381681109223,4.5858161351629345,275.1,sub-9047,1
16,16,0,0,0.0,239.0,239.0,46.01159274211953,4.32276267305855,298.5,sub-9047,2
15,11,1,3,0.2,206.45454545454547,187.0,37.76867388819374,4.972950552875064,259.0,sub-9048,1
17,14,1,2,0.11764705882352941,234.14285714285714,197.0,87.35062603171123,4.634049634410497,375.7000000000002,sub-9048,2
14,14,0,0,0.0,228.64285714285714,222.5,40.19492341243939,4.4806295758298145,278.00000000000006,sub-9049,1
14,13,0,1,0.07142857142857142,226.07692307692307,221.0,28.1290524146049,4.480670724833112,247.8,sub-9049,2
16,16,0,0,0.0,231.5,216.0,57.886095048811164,4.517639902762429,290.0,sub-9050,1
14,14,0,0,0.0,253.57142857142858,231.5,60.79057908504002,4.119484724434179,347.4000000000001,sub-9050,2
16,16,0,0,0.0,262.6875,253.0,40.91734554766067,3.889712939030676,323.0,sub-9053,1
14,14,0,0,0.0,282.85714285714283,275.0,54.46926747167709,3.646481084455876,353.20000000000005,sub-9053,2
14,14,0,0,0.0,239.42857142857142,237.0,27.224746338337358,4.22710122933782,274.7,sub-9054,1
15,13,1,1,0.06666666666666667,253.15384615384616,229.0,59.49488234832493,4.101314591666346,329.20000000000005,sub-9054,2
14,14,0,0,0.0,286.85714285714283,262.5,68.63152128785806,3.634733345893689,364.6,sub-9055,1
16,14,2,0,0.0,277.0,244.5,82.05720331198606,3.835417420511377,387.50000000000006,sub-9055,2
13,13,0,0,0.0,227.23076923076923,222.0,26.363338958213184,4.455671103970554,259.2,sub-9056,1
15,15,0,0,0.0,259.3333333333333,242.0,49.67705228583438,3.970533803006856,319.8,sub-9056,2
13,13,0,0,0.0,343.2307692307692,326.0,66.17420676536774,3.014192284131386,428.2,sub-9057,1
14,14,0,0,0.0,251.35714285714286,240.0,40.54552454266144,4.062559885916207,291.6,sub-9057,2
15,15,0,0,0.0,255.0,242.0,37.07521312914369,3.995632704788705,311.2,sub-9058,1
14,14,0,0,0.0,249.5,251.0,32.53577912202078,4.074859341981152,290.70000000000005,sub-9058,2
15,15,0,0,0.0,288.06666666666666,267.0,61.03800533469369,3.609355583897921,378.8,sub-9059,1
14,14,0,0,0.0,325.85714285714283,333.5,30.704189498295715,3.094999091431684,357.0,sub-9059,2
15,15,0,0,0.0,269.3333333333333,263.0,70.57181414970819,3.91319850211796,327.0,sub-9061,1
15,15,0,0,0.0,310.06666666666666,314.0,52.76425557767935,3.3131020489910767,362.2,sub-9061,2
15,15,0,0,0.0,327.6666666666667,304.0,69.99659855681423,3.171278360838341,427.6,sub-9062,1
16,16,0,0,0.0,234.25,228.0,43.765283044897586,4.4019561104381015,282.5,sub-9062,2
18,18,0,0,0.0,251.33333333333334,241.5,49.485589108464346,4.111757971011853,301.7,sub-9063,1
16,16,0,0,0.0,284.625,271.5,52.24541447183029,3.6143807595950124,353.0,sub-9063,2
16,16,0,0,0.0,269.75,268.0,31.488622283823936,3.7493341230508737,296.5,sub-9064,1
15,15,0,0,0.0,272.0,272.0,36.78509014727104,3.7302512963881336,308.0,sub-9064,2
16,16,0,0,0.0,205.6875,197.5,25.000583326527938,4.92334927721468,244.5,sub-9065,1
14,14,0,0,0.0,219.64285714285714,201.0,41.172446243456676,4.675639949040869,278.9000000000001,sub-9065,2
13,13,0,0,0.0,268.0,261.0,62.56196927846821,3.922259510588707,351.6,sub-9066,1
16,16,0,0,0.0,252.75,243.0,54.538671295390635,4.135588780107653,326.0,sub-9066,2
16,16,0,0,0.0,258.4375,239.0,48.768799793857276,3.967568894696508,304.5,sub-9067,1
14,14,0,0,0.0,248.42857142857142,245.5,40.95159297308185,4.1234184230937725,303.90000000000003,sub-9067,2
14,14,0,0,0.0,307.92857142857144,303.0,61.43722785927899,3.364175904606324,390.0000000000001,sub-9068,1
15,15,0,0,0.0,257.8666666666667,240.0,47.98640680541978,3.9770130400215598,306.0,sub-9068,2
15,14,1,0,0.0,245.5,218.0,64.06817282575467,4.294330932419945,345.9000000000001,sub-9069,1
15,15,0,0,0.0,225.53333333333333,204.0,51.23317377674445,4.607789079755702,310.2,sub-9069,2
14,14,0,0,0.0,276.57142857142856,274.0,36.47067164325179,3.6765567388155347,322.6,sub-9070,1
12,11,0,1,0.08333333333333333,261.45454545454544,228.0,78.63506042009968,4.074928462210866,330.0,sub-9070,2
14,14,0,0,0.0,258.2142857142857,246.5,27.62991291901022,3.909752696513714,289.1,sub-9071,1
16,16,0,0,0.0,249.875,237.5,44.38299223801838,4.101867844128613,299.5,sub-9071,2
18,18,0,0,0.0,240.83333333333334,236.5,33.310040881533176,4.224525751370326,296.3,sub-9072,1
14,13,1,0,0.0,230.3846153846154,238.0,22.972949533231695,4.381526123887348,258.8,sub-9072,2
15,15,0,0,0.0,254.53333333333333,257.0,37.37047472206342,4.003749730950335,298.8,sub-9073,1
16,16,0,0,0.0,254.5625,249.0,39.378452229614105,4.006022467857006,296.5,sub-9073,2
17,16,1,0,0.0,208.1875,189.0,39.94532721942163,4.941342089789064,265.5,sub-9074,1
16,15,1,0,0.0,187.53333333333333,176.0,36.18181600643906,5.462263766249981,207.6,sub-9074,2
14,12,0,2,0.14285714285714285,226.91666666666666,212.0,52.29020129541625,4.555677306171844,248.1,sub-9075,1
14,13,1,0,0.0,227.6153846153846,209.0,55.606562055118495,4.5569348283951365,249.6,sub-9075,2
14,14,0,0,0.0,229.57142857142858,232.5,21.914920402861068,4.393446541015387,249.7,sub-9076,1
14,14,0,0,0.0,234.64285714285714,233.5,32.317195096435874,4.331820691126628,268.6,sub-9076,2
17,16,1,0,0.0,270.125,264.0,46.3449026323284,3.791282210681872,304.5,sub-9077,1
15,15,0,0,0.0,277.8,246.0,75.20087385510509,3.817843987453885,386.59999999999997,sub-9077,2
14,14,0,0,0.0,251.07142857142858,247.0,24.442913982503068,4.018257880468739,283.3,sub-9078,1
15,15,0,0,0.0,253.2,249.0,25.43394806721352,3.9867877528586138,284.6,sub-9078,2
14,14,0,0,0.0,237.42857142857142,232.5,26.56114653953224,4.255223341951471,262.20000000000005,sub-9079,1
13,13,0,0,0.0,290.15384615384613,306.0,40.34816425779937,3.514121698719065,321.4,sub-9079,2
17,17,0,0,0.0,284.8235294117647,269.0,44.704914850212006,3.5837706552222772,350.0,sub-9080,1
14,14,0,0,0.0,272.42857142857144,255.5,49.75124936307442,3.7604105553782974,301.5,sub-9080,2
16,16,0,0,0.0,223.25,221.0,28.569214199904064,4.5441576927013365,250.5,sub-9081,1
16,16,0,0,0.0,200.625,185.5,51.60345595661851,5.168536156187956,216.5,sub-9081,2
15,15,0,0,0.0,299.6666666666667,282.0,76.23897266084423,3.5424684806578726,392.6,sub-9082,1
16,16,0,0,0.0,255.375,233.0,63.21906358053716,4.113251109206758,359.0,sub-9082,2
15,15,0,0,0.0,247.06666666666666,240.0,24.8982692073929,4.083547619515772,279.2,sub-9083,1
14,14,0,0,0.0,284.7857142857143,271.0,69.3155311394413,3.669244464587248,387.0000000000001,sub-9083,2
15,15,0,0,0.0,223.2,208.0,40.68204237041906,4.5941561218620235,279.4,sub-9084,1
14,14,0,0,0.0,220.14285714285714,209.5,33.62429786022909,4.632467534297819,272.3,sub-9084,2
14,14,0,0,0.0,245.07142857142858,240.5,36.95415930730788,4.158016450961791,301.70000000000005,sub-9085,1
13,13,0,0,0.0,250.15384615384616,248.0,41.23276640781002,4.09599756265197,307.8,sub-9085,2
15,13,1,1,0.06666666666666667,291.7692307692308,289.0,65.81432701946926,3.6014812609088134,367.0,sub-9086,1
16,15,0,1,0.0625,305.0,288.0,59.43303554661931,3.391815676602245,386.2,sub-9086,2
14,14,0,0,0.0,216.92857142857142,193.0,59.84269672774074,4.846053403938142,296.1000000000001,sub-9087,1
13,13,0,0,0.0,214.0,198.0,61.715746234922364,4.88497635784463,215.6,sub-9087,2
14,14,0,0,0.0,239.85714285714286,224.5,48.69979804547787,4.304985606643311,287.70000000000005,sub-9088,1
15,14,1,0,0.0,241.21428571428572,217.5,64.25092465234503,4.356824886824204,343.2000000000001,sub-9088,2
15,12,2,1,0.06666666666666667,226.25,200.5,75.96664938103969,4.67871245630145,238.70000000000002,sub-9089,1
15,15,0,0,0.0,246.0,228.0,40.03034563213977,4.146677049018798,277.0,sub-9089,2
12,12,0,0,0.0,263.4166666666667,240.5,72.8079145714422,3.9809229393453527,281.4,sub-9090,1
12,12,0,0,0.0,245.08333333333334,235.5,46.42385423921889,4.201220755571474,287.4,sub-9090,2
15,15,0,0,0.0,266.73333333333335,237.0,62.55679324383868,3.910582440046106,347.2,sub-9091,1
14,14,0,0,0.0,234.14285714285714,226.5,39.84944192806245,4.362398867281413,258.0,sub-9091,2
15,15,0,0,0.0,265.6666666666667,241.0,67.94815951114776,3.9398925857311524,357.4,sub-9092,1
13,13,0,0,0.0,272.46153846153845,262.0,47.16392580602146,3.7708768007241247,315.0,sub-9092,2
13,13,0,0,0.0,245.3846153846154,241.0,36.229680423511105,4.153545011099016,269.8,sub-9093,1
17,16,1,0,0.0,223.125,214.5,37.6561194672703,4.585857147940377,263.5,sub-9093,2
16,13,1,2,0.125,266.15384615384613,261.0,39.26373677633123,3.828953344813758,296.0,sub-9094,1
14,13,1,0,0.0,283.53846153846155,251.0,81.50727511968425,3.7523425105729067,417.20000000000005,sub-9094,2
13,11,0,2,0.15384615384615385,279.6363636363636,284.0,20.88191910372573,3.5944724185884236,302.0,sub-9095,1
15,14,1,0,0.0,280.42857142857144,271.5,61.88415266971304,3.6904342774026735,301.4,sub-9096,1
15,14,0,1,0.06666666666666667,311.42857142857144,302.5,69.63720743496725,3.3399499478372254,421.2000000000001,sub-9096,2
16,16,0,0,0.0,266.5,260.5,28.869822768189394,3.7912211641176006,301.5,sub-9098,1
15,15,0,0,0.0,265.93333333333334,259.0,40.35461854726468,3.8387981640937543,324.4,sub-9098,2
