n_trial,n_valid,false_starts,lapses,lapse_rate,mean_rt,median_rt,sd_rt,mean_speed,slowest10_rt,sub,ses_num
27,27,0,0,0.0,233.8148148148148,224.0,41.78888059413104,4.3834809983477525,275.80000000000007,sub-9013,1
30,29,1,0,0.0,242.20689655172413,226.0,56.778629852099925,4.294780917547116,322.4,sub-9013,2
26,26,0,0,0.0,215.6153846153846,200.5,41.88181173070423,4.783584991410451,248.5,sub-9014,1
29,29,0,0,0.0,220.0,205.0,43.43632449591339,4.689774056935578,271.8,sub-9014,2
31,31,0,0,0.0,222.48387096774192,229.0,26.977609194468332,4.558846072066844,248.0,sub-9016,1
29,29,0,0,0.0,212.75862068965517,206.0,32.14882265386334,4.790047769647934,244.4,sub-9016,2
27,27,0,0,0.0,254.59259259259258,251.0,31.585365719512062,3.9786698229202035,277.4,sub-9017,1
30,30,0,0,0.0,237.9,241.5,32.19804020594186,4.279501013833391,280.8,sub-9017,2
30,29,1,0,0.0,285.2413793103448,285.0,52.43135319662803,3.629276952429567,363.2,sub-9018,1
29,28,0,1,0.034482758620689655,284.75,278.0,52.70436414567583,3.612552581237852,332.4,sub-9018,2
31,31,0,0,0.0,288.6774193548387,281.0,66.02291879682095,3.6066510570682735,354.0,sub-9019,1
28,27,0,1,0.03571428571428571,298.9259259259259,298.0,37.296036009129736,3.3954675973108523,347.6,sub-9019,2
28,27,0,1,0.03571428571428571,346.44444444444446,329.0,40.775495406445096,2.921563866086098,415.40000000000003,sub-9020,1
26,25,0,1,0.038461538461538464,285.56,261.0,48.604766570094064,3.586902186139566,375.0,sub-9020,2
28,28,0,0,0.0,218.89285714285714,216.5,51.023116972686665,4.759177370581715,262.7,sub-9022,1
31,29,1,1,0.03225806451612903,237.93103448275863,221.0,51.21030241945097,4.3649571106605,302.59999999999997,sub-9022,2
28,28,0,0,0.0,241.42857142857142,231.0,49.90244451180692,4.28740805371337,309.3,sub-9023,1
28,27,1,0,0.0,245.96296296296296,229.0,62.60159833390929,4.244683104780506,308.2000000000001,sub-9023,2
33,32,0,1,0.030303030303030304,267.34375,262.5,50.41032240363783,3.8455631581905436,315.90000000000003,sub-9025,1
31,31,0,0,0.0,255.0,240.0,52.074945991330615,4.050552441136037,307.0,sub-9025,2
31,31,0,0,0.0,241.06451612903226,223.0,42.91925401951201,4.25379211358769,295.0,sub-9026,1
26,24,0,2,0.07692307692307693,231.33333333333334,229.5,32.89861456930535,4.402515191526092,271.6,sub-9026,2
27,27,0,0,0.0,233.59259259259258,207.0,58.77221953588098,4.503249821161467,315.00000000000006,sub-9028,1
33,30,1,2,0.06060606060606061,287.7,275.0,62.754117875601025,3.6123303204593618,379.6,sub-9028,2
26,25,0,1,0.038461538461538464,321.24,312.0,56.78708773421413,3.1965900142638355,382.40000000000003,sub-9029,1
27,27,0,0,0.0,298.48148148148147,289.0,56.27499128275937,3.459404582289793,365.8,sub-9029,2
30,30,0,0,0.0,275.7,270.5,38.655106278204826,3.6945316889716673,324.6,sub-9032,1
29,29,0,0,0.0,267.62068965517244,263.0,40.89657145348796,3.8145078897136,333.2,sub-9032,2
29,27,1,1,0.034482758620689655,237.96296296296296,215.0,62.19230813278432,4.433286697613505,327.8,sub-9033,1
30,28,1,1,0.03333333333333333,228.78571428571428,216.0,39.92247778888771,4.47864036486657,267.1,sub-9033,2
27,27,0,0,0.0,243.2962962962963,239.0,34.640810541697135,4.178240170635699,290.0,sub-9034,1
27,27,0,0,0.0,234.55555555555554,225.0,39.21080437184603,4.358493258682364,273.20000000000005,sub-9034,2
35,34,0,1,0.02857142857142857,254.47058823529412,238.0,56.17463856426058,4.092935749121725,317.0,sub-9035,1
31,31,0,0,0.0,226.67741935483872,222.0,32.42055633573057,4.487607273498924,258.0,sub-9035,2
38,29,8,1,0.02631578947368421,215.68965517241378,215.0,33.594327165966426,4.788380482807508,248.8,sub-9036,1
36,31,5,0,0.0,213.8709677419355,204.0,33.980133348260885,4.773430101578516,253.0,sub-9036,2
32,32,0,0,0.0,252.96875,246.5,36.87510251489304,4.029294013067929,303.3,sub-9037,1
32,32,0,0,0.0,267.84375,263.0,45.3054930622425,3.8364668099474137,318.3,sub-9037,2
29,29,0,0,0.0,273.7241379310345,260.0,52.738503521569335,3.7593736269229088,320.79999999999995,sub-9038,1
26,26,0,0,0.0,271.2692307692308,256.0,35.71280744193343,3.743776313344266,325.5,sub-9038,2
31,31,0,0,0.0,277.5806451612903,259.0,72.14096117719734,3.8296034704832222,361.0,sub-9039,1
29,26,2,1,0.034482758620689655,227.6153846153846,211.0,44.744677380065596,4.540535787927967,273.0,sub-9039,2
28,28,0,0,0.0,258.57142857142856,240.5,59.264272274735376,4.030090512642634,329.1,sub-9040,1
33,31,1,1,0.030303030303030304,265.4516129032258,249.0,48.53166575180746,3.870951623246821,300.0,sub-9040,2
30,30,0,0,0.0,251.03333333333333,228.0,61.71485225215845,4.1712641558050665,356.20000000000005,sub-9041,1
29,28,1,0,0.0,244.07142857142858,225.0,61.16579083322612,4.287217697548114,309.1,sub-9041,2
31,30,1,0,0.0,251.36666666666667,221.0,69.37627704116123,4.231415772230691,337.20000000000005,sub-9042,1
33,33,0,0,0.0,206.0,196.0,34.65454515644377,4.968074092628403,250.60000000000002,sub-9042,2
28,28,0,0,0.0,196.35714285714286,191.5,43.174250115269786,5.265084215816897,220.0,sub-9044,1
29,28,0,1,0.034482758620689655,183.5,176.5,23.729181909077145,5.525217060958087,210.90000000000003,sub-9044,2
30,26,0,4,0.13333333333333333,260.53846153846155,243.0,49.171724207500205,3.938710876339144,301.5,sub-9045,1
30,28,0,2,0.06666666666666667,270.9642857142857,262.0,42.239600642452366,3.7672094065436985,330.6,sub-9045,2
28,25,3,0,0.0,253.76,226.0,63.87245102546167,4.122137762969914,358.60000000000014,sub-9046,1
31,26,2,3,0.0967741935483871,242.1153846153846,235.5,44.008478204161456,4.235620827448613,286.0,sub-9046,2
30,28,2,0,0.0,238.25,230.0,39.197151257032274,4.306695582715549,281.1,sub-9047,1
28,28,0,0,0.0,245.39285714285714,249.5,43.78596027792833,4.201973780951044,293.40000000000003,sub-9047,2
29,25,1,3,0.10344827586206896,212.68,194.0,51.01365830180515,4.884334614953466,257.0,sub-9048,1
32,27,2,3,0.09375,230.40740740740742,206.0,69.58794063256565,4.596818645873853,294.80000000000024,sub-9048,2
32,32,0,0,0.0,234.15625,226.5,42.67363723091962,4.388577436505417,290.70000000000005,sub-9049,1
30,29,0,1,0.03333333333333333,245.82758620689654,231.0,43.62426337119978,4.182261109182342,318.4,sub-9049,2
27,27,0,0,0.0,235.59259259259258,219.0,58.356503334945295,4.44131060170174,311.0000000000001,sub-9050,1
28,28,0,0,0.0,259.0,237.0,61.47146281601521,4.029192453234803,367.6,sub-9050,2
31,30,1,0,0.0,266.1333333333333,253.0,41.86162206960989,3.844214137365781,326.8,sub-9053,1
28,28,0,0,0.0,289.25,288.5,47.49629615189113,3.547151773732374,345.40000000000003,sub-9053,2
28,28,0,0,0.0,244.64285714285714,235.5,40.38171046008998,4.179952132800407,285.8,sub-9054,1
29,27,1,1,0.034482758620689655,239.66666666666666,227.0,52.873579268055835,4.328953845693313,310.0000000000001,sub-9054,2
29,27,0,2,0.06896551724137931,273.18518518518516,261.0,57.40814538630521,3.7831185833560967,343.80000000000007,sub-9055,1
30,28,2,0,0.0,274.25,241.5,79.94054503655039,3.87865286835238,392.4,sub-9055,2
28,28,0,0,0.0,238.89285714285714,235.0,38.49515533319724,4.282043044785244,280.0,sub-9056,1
28,28,0,0,0.0,240.75,226.0,43.92133118808369,4.263066450693967,299.90000000000003,sub-9056,2
27,27,0,0,0.0,332.7037037037037,317.0,59.66819460393826,3.095514915639789,427.0,sub-9057,1
28,28,0,0,0.0,261.39285714285717,245.5,40.75976527911398,3.9089678161621673,313.40000000000003,sub-9057,2
30,30,0,0,0.0,260.76666666666665,240.5,52.11041548768202,3.96031863276106,314.50000000000006,sub-9058,1
30,30,0,0,0.0,258.3666666666667,251.0,52.50713142588074,4.007457928711719,314.4,sub-9058,2
30,30,0,0,0.0,295.3666666666667,298.0,50.757356071827644,3.4862330710165206,359.3,sub-9059,1
29,29,0,0,0.0,315.55172413793105,314.0,43.00713080981584,3.225260516471817,359.59999999999997,sub-9059,2
29,29,0,0,0.0,280.44827586206895,269.0,74.13047677040055,3.768972762368634,361.3999999999999,sub-9061,1
31,31,0,0,0.0,306.93548387096774,307.0,49.3051285255878,3.33901886511152,365.0,sub-9061,2
30,29,0,1,0.03333333333333333,325.7586206896552,304.0,65.41387749903019,3.1795290668277563,430.4,sub-9062,1
31,31,0,0,0.0,241.3548387096774,240.0,51.297529756702566,4.332474404717812,318.0,sub-9062,2
32,32,0,0,0.0,253.5,241.5,46.70221380398951,4.0606964396798055,314.20000000000005,sub-9063,1
31,31,0,0,0.0,285.2258064516129,272.0,48.42775352861164,3.5969147608704106,359.0,sub-9063,2
30,30,0,0,0.0,268.8333333333333,261.0,30.771777635531144,3.7629497253443103,301.6,sub-9064,1
28,28,0,0,0.0,284.9642857142857,278.0,37.83343822095803,3.56437121473312,326.9,sub-9064,2
28,28,0,0,0.0,212.0,204.5,24.256347012078514,4.7744863360108125,246.8,sub-9065,1
28,27,1,0,0.0,231.0,216.0,45.42618695794818,4.46909504686236,302.0,sub-9065,2
27,27,0,0,0.0,276.74074074074076,271.0,50.75854804296711,3.736402854636441,344.8,sub-9066,1
31,30,1,0,0.0,255.83333333333334,240.0,61.05231410414567,4.109994389008306,333.1,sub-9066,2
29,29,0,0,0.0,259.17241379310343,246.0,44.956382802443116,3.950422047527844,314.0,sub-9067,1
30,30,0,0,0.0,262.53333333333336,255.5,51.59640012391491,3.9450728813538682,331.3,sub-9067,2
28,28,0,0,0.0,286.35714285714283,282.5,55.55458729314952,3.611854863449438,337.0,sub-9068,1
30,29,1,0,0.0,265.82758620689657,258.0,47.680535835254055,3.8561951895811015,308.0,sub-9068,2
28,27,1,0,0.0,235.2962962962963,219.0,49.610649302508875,4.397503532036517,282.40000000000003,sub-9069,1
28,28,0,0,0.0,218.89285714285714,206.5,41.13333269018033,4.693588724560838,271.3,sub-9069,2
27,27,0,0,0.0,284.74074074074076,275.0,45.52479678710409,3.586502569159629,334.40000000000003,sub-9070,1
28,27,0,1,0.03571428571428571,273.77777777777777,260.0,60.56867261682479,3.8121361329573995,344.6,sub-9070,2
30,30,0,0,0.0,260.3333333333333,257.5,22.25298636810014,3.866650585931264,287.6,sub-9071,1
28,28,0,0,0.0,260.2142857142857,258.0,40.29277772142219,3.9233413394312997,304.2,sub-9071,2
31,31,0,0,0.0,245.5483870967742,237.0,34.17488230623715,4.145231401102993,297.0,sub-9072,1
29,28,1,0,0.0,240.25,238.5,42.892307002538345,4.259650417968313,263.6,sub-9072,2
29,29,0,0,0.0,265.37931034482756,257.0,50.290878037603434,3.875695682841662,321.0,sub-9073,1
32,32,0,0,0.0,249.09375,242.0,40.14277693835568,4.102615920977777,294.0,sub-9073,2
33,31,2,0,0.0,211.93548387096774,194.0,41.75798165929556,4.870140424977072,285.0,sub-9074,1
29,28,1,0,0.0,196.71428571428572,183.5,49.05013092658718,5.27810229916195,215.8,sub-9074,2
27,25,0,2,0.07407407407407407,227.76,214.0,44.03434265812689,4.512705072238231,262.0,sub-9075,1
29,25,2,2,0.06896551724137931,235.2,217.0,50.00666622228147,4.388187727272587,266.00000000000006,sub-9075,2
29,29,0,0,0.0,243.75862068965517,236.0,38.84001542262254,4.18642545740051,288.4,sub-9076,1
28,28,0,0,0.0,245.67857142857142,241.5,37.677042397320996,4.145208658843189,265.4,sub-9076,2
32,31,1,0,0.0,274.1290322580645,267.0,42.53997487499954,3.7270789832403888,323.0,sub-9077,1
30,29,0,1,0.03333333333333333,273.6896551724138,249.0,62.279384027757104,3.8119645405876117,363.2,sub-9077,2
28,28,0,0,0.0,259.0357142857143,252.5,31.175111325183206,3.9108142138897883,292.2,sub-9078,1
31,31,0,0,0.0,257.96774193548384,255.0,27.494828448234582,3.9186793439393797,291.0,sub-9078,2
29,29,0,0,0.0,252.0344827586207,238.0,41.24879457859578,4.051360681120295,296.59999999999997,sub-9079,1
28,26,0,2,0.07142857142857142,308.6923076923077,309.0,49.41155268215662,3.318057583469813,379.5,sub-9079,2
34,34,0,0,0.0,267.47058823529414,256.0,41.13115408066165,3.8147956150384688,323.4,sub-9080,1
28,28,0,0,0.0,264.5357142857143,256.0,38.20750570324491,3.840143785154389,297.3,sub-9080,2
32,32,0,0,0.0,223.90625,223.5,25.528427386713613,4.519825679295307,250.60000000000002,sub-9081,1
32,32,0,0,0.0,198.9375,190.0,36.89911048844822,5.127613430727615,218.5,sub-9081,2
28,28,0,0,0.0,309.85714285714283,292.5,71.1001975752395,3.3875935321243427,397.8,sub-9082,1
31,30,0,1,0.03225806451612903,256.6666666666667,229.5,62.89747176177266,4.092064046665798,362.90000000000003,sub-9082,2
29,29,0,0,0.0,261.6896551724138,260.0,30.844197704263674,3.870826962472861,297.6,sub-9083,1
29,29,0,0,0.0,283.9655172413793,269.0,53.90566015776391,3.625200817732942,343.2,sub-9083,2
30,30,0,0,0.0,237.53333333333333,227.5,51.90025801100795,4.349423705066675,296.5,sub-9084,1
27,26,1,0,0.0,208.84615384615384,198.5,29.96890696397492,4.871868964566986,254.5,sub-9084,2
31,31,0,0,0.0,252.96774193548387,247.0,31.11535941296275,4.00969850828047,292.0,sub-9085,1
28,28,0,0,0.0,272.0357142857143,259.5,63.03936579798087,3.8514971051794893,339.20000000000005,sub-9085,2
30,28,1,1,0.03333333333333333,287.07142857142856,279.5,59.8113878488212,3.633235364692422,367.0,sub-9086,1
31,29,0,2,0.06451612903225806,309.8965517241379,288.0,69.54204526121806,3.3794792137293683,407.59999999999997,sub-9086,2
32,32,0,0,0.0,219.09375,197.0,57.319905552788946,4.778258569238673,306.7000000000001,sub-9087,1
27,26,0,1,0.037037037037037035,221.30769230769232,204.5,54.09530052103915,4.700992637808399,277.5,sub-9087,2
29,29,0,0,0.0,233.06896551724137,228.0,36.53562941498023,4.375311714525015,269.8,sub-9088,1
29,28,1,0,0.0,252.42857142857142,238.5,53.34890645651343,4.106924843568317,319.00000000000006,sub-9088,2
28,25,2,1,0.03571428571428571,223.2,209.0,53.73081052803875,4.623984879830533,240.2,sub-9089,1
30,29,1,0,0.0,238.9655172413793,228.0,34.209942955876656,4.251912531441205,275.0,sub-9089,2
25,25,0,0,0.0,257.72,249.0,53.356130544358884,3.9936585536163793,288.2,sub-9090,1
27,27,0,0,0.0,252.44444444444446,237.0,47.27198986335381,4.080531886627239,323.4000000000001,sub-9090,2
32,32,0,0,0.0,253.40625,237.0,48.624870428552796,4.0624982890909385,308.90000000000003,sub-9091,1
29,29,0,0,0.0,238.86206896551724,235.0,30.292295269744084,4.242648936850422,262.2,sub-9091,2
28,28,0,0,0.0,260.9642857142857,248.0,51.13488491261572,3.9388633077935293,291.1,sub-9092,1
30,28,1,1,0.03333333333333333,291.14285714285717,290.5,47.40973043250236,3.5235598161904855,359.0,sub-9092,2
27,27,0,0,0.0,268.962962962963,264.0,42.98343283842623,3.8116632311230494,332.4,sub-9093,1
30,29,1,0,0.0,224.06896551724137,216.0,32.289904475462336,4.544503197118015,257.8,sub-9093,2
29,26,1,2,0.06896551724137931,274.84615384615387,266.5,46.16898726001453,3.726799849362365,354.0,sub-9094,1
26,25,1,0,0.0,273.0,251.0,77.05571577328533,3.896598141773217,409.0000000000001,sub-9094,2
28,26,0,2,0.07142857142857142,290.03846153846155,285.0,40.938471656114146,3.5033923397544604,320.5,sub-9095,1
28,27,1,0,0.0,274.962962962963,269.0,52.26815583087004,3.7410731379695483,312.0,sub-9096,1
29,27,0,2,0.06896551724137931,318.74074074074076,308.0,60.94928067512212,3.2388124501445357,401.60000000000014,sub-9096,2
31,30,1,0,0.0,262.9,254.5,33.875380135289184,3.8607253925017484,293.70000000000005,sub-9098,1
31,31,0,0,0.0,277.6774193548387,276.0,38.82815739191872,3.6675905778065987,326.0,sub-9098,2
